id,bing_sentiment,afinn_sentiment,nrc_sentiment,bing_sentiment_normalized,afinn_sentiment_normalized,nrc_sentiment_normalized
93,16,11,24,0.6748466257668712,0.5882352941176471,0.5440414507772021
94,7,13,12,0.6196319018404908,0.5966386554621849,0.48186528497409326
95,-2,1,-2,0.5644171779141104,0.5462184873949579,0.40932642487046633
96,8,3,13,0.6257668711656442,0.5546218487394958,0.48704663212435234
97,-9,-18,-7,0.5214723926380368,0.46638655462184875,0.38341968911917096
98,-11,-10,-9,0.50920245398773,0.5,0.37305699481865284
99,-9,-27,-16,0.5214723926380368,0.42857142857142855,0.33678756476683935
100,13,19,19,0.656441717791411,0.6218487394957983,0.5181347150259067
101,2,3,10,0.588957055214724,0.5546218487394958,0.47150259067357514
102,-22,-7,-14,0.44171779141104295,0.5126050420168067,0.3471502590673575
103,5,2,7,0.6073619631901841,0.5504201680672269,0.45595854922279794
104,17,-10,14,0.6809815950920245,0.5,0.49222797927461137
105,-7,-13,-4,0.5337423312883436,0.48739495798319327,0.39896373056994816
106,10,11,20,0.6380368098159509,0.5882352941176471,0.5233160621761658
107,6,6,4,0.6134969325153374,0.5672268907563025,0.44041450777202074
108,-21,-44,-24,0.44785276073619634,0.35714285714285715,0.29533678756476683
109,2,12,8,0.588957055214724,0.592436974789916,0.46113989637305697
110,5,9,7,0.6073619631901841,0.5798319327731093,0.45595854922279794
111,-7,-14,-8,0.5337423312883436,0.4831932773109244,0.37823834196891193
112,-10,-10,-13,0.5153374233128835,0.5,0.35233160621761656
113,-4,5,-2,0.5521472392638037,0.5630252100840336,0.40932642487046633
114,4,6,2,0.6012269938650306,0.5672268907563025,0.43005181347150256
115,7,10,14,0.6196319018404908,0.5840336134453782,0.49222797927461137
116,2,0,6,0.588957055214724,0.542016806722689,0.45077720207253885
117,11,5,21,0.6441717791411042,0.5630252100840336,0.5284974093264249
118,-6,-2,-5,0.5398773006134969,0.5336134453781513,0.39378238341968913
119,-4,-8,-3,0.5521472392638037,0.5084033613445378,0.40414507772020725
120,-10,-5,-9,0.5153374233128835,0.5210084033613446,0.37305699481865284
122,12,7,10,0.6503067484662577,0.5714285714285714,0.47150259067357514
123,-8,-8,-8,0.5276073619631901,0.5084033613445378,0.37823834196891193
124,-5,-17,-8,0.5460122699386503,0.47058823529411764,0.37823834196891193
125,1,-8,5,0.5828220858895705,0.5084033613445378,0.44559585492227977
126,-8,-15,-6,0.5276073619631901,0.4789915966386555,0.38860103626943004
127,-28,9,-18,0.4049079754601227,0.5798319327731093,0.32642487046632124
128,-6,-8,-2,0.5398773006134969,0.5084033613445378,0.40932642487046633
129,5,13,7,0.6073619631901841,0.5966386554621849,0.45595854922279794
131,11,19,9,0.6441717791411042,0.6218487394957983,0.46632124352331605
132,7,9,13,0.6196319018404908,0.5798319327731093,0.48704663212435234
133,-6,-3,-3,0.5398773006134969,0.5294117647058824,0.40414507772020725
134,-3,-12,-4,0.558282208588957,0.49159663865546216,0.39896373056994816
135,-6,-4,-5,0.5398773006134969,0.5252100840336135,0.39378238341968913
136,-14,-5,-9,0.49079754601226994,0.5210084033613446,0.37305699481865284
137,3,-1,5,0.5950920245398773,0.5378151260504201,0.44559585492227977
138,-7,-4,-7,0.5337423312883436,0.5252100840336135,0.38341968911917096
139,9,7,13,0.6319018404907976,0.5714285714285714,0.48704663212435234
140,-7,-1,-13,0.5337423312883436,0.5378151260504201,0.35233160621761656
141,-21,-28,-26,0.44785276073619634,0.42436974789915966,0.2849740932642487
142,-18,-16,-15,0.4662576687116564,0.47478991596638653,0.34196891191709844
143,-20,-13,-18,0.4539877300613497,0.48739495798319327,0.32642487046632124
144,2,3,6,0.588957055214724,0.5546218487394958,0.45077720207253885
145,-14,-21,-17,0.49079754601226994,0.453781512605042,0.3316062176165803
146,7,13,9,0.6196319018404908,0.5966386554621849,0.46632124352331605
147,4,-3,5,0.6012269938650306,0.5294117647058824,0.44559585492227977
148,13,6,17,0.656441717791411,0.5672268907563025,0.5077720207253886
149,-7,2,-6,0.5337423312883436,0.5504201680672269,0.38860103626943004
150,-17,-13,-15,0.4723926380368098,0.48739495798319327,0.34196891191709844
151,3,7,7,0.5950920245398773,0.5714285714285714,0.45595854922279794
152,-7,6,-6,0.5337423312883436,0.5672268907563025,0.38860103626943004
153,-7,-2,-4,0.5337423312883436,0.5336134453781513,0.39896373056994816
154,9,3,8,0.6319018404907976,0.5546218487394958,0.46113989637305697
155,-7,-5,-5,0.5337423312883436,0.5210084033613446,0.39378238341968913
156,-4,-4,-2,0.5521472392638037,0.5252100840336135,0.40932642487046633
157,-38,-2,-35,0.34355828220858897,0.5336134453781513,0.23834196891191708
158,10,21,10,0.6380368098159509,0.6302521008403361,0.47150259067357514
159,-3,0,-2,0.558282208588957,0.542016806722689,0.40932642487046633
160,4,2,3,0.6012269938650306,0.5504201680672269,0.43523316062176165
161,5,17,2,0.6073619631901841,0.6134453781512605,0.43005181347150256
162,-10,-14,-10,0.5153374233128835,0.4831932773109244,0.36787564766839376
163,-6,-13,-5,0.5398773006134969,0.48739495798319327,0.39378238341968913
164,-4,11,-16,0.5521472392638037,0.5882352941176471,0.33678756476683935
165,6,19,10,0.6134969325153374,0.6218487394957983,0.47150259067357514
166,-2,-3,-1,0.5644171779141104,0.5294117647058824,0.41450777202072536
167,7,6,7,0.6196319018404908,0.5672268907563025,0.45595854922279794
168,-26,-43,-20,0.4171779141104294,0.36134453781512604,0.3160621761658031
169,-5,-5,-6,0.5460122699386503,0.5210084033613446,0.38860103626943004
170,-17,-8,-11,0.4723926380368098,0.5084033613445378,0.3626943005181347
171,-6,-9,-1,0.5398773006134969,0.5042016806722689,0.41450777202072536
172,-4,10,-2,0.5521472392638037,0.5840336134453782,0.40932642487046633
173,25,30,30,0.7300613496932515,0.6680672268907563,0.5751295336787565
174,9,21,20,0.6319018404907976,0.6302521008403361,0.5233160621761658
175,-18,-40,-17,0.4662576687116564,0.3739495798319328,0.3316062176165803
176,-14,-25,-15,0.49079754601226994,0.4369747899159664,0.34196891191709844
177,6,0,10,0.6134969325153374,0.542016806722689,0.47150259067357514
178,-50,-41,-44,0.26993865030674846,0.3697478991596639,0.19170984455958548
179,13,15,18,0.656441717791411,0.6050420168067226,0.5129533678756477
180,-14,-6,-8,0.49079754601226994,0.5168067226890757,0.37823834196891193
181,7,3,7,0.6196319018404908,0.5546218487394958,0.45595854922279794
182,-6,1,-4,0.5398773006134969,0.5462184873949579,0.39896373056994816
183,-25,-1,-23,0.4233128834355828,0.5378151260504201,0.3005181347150259
184,-12,7,-15,0.5030674846625767,0.5714285714285714,0.34196891191709844
185,-2,NA,-1,0.5644171779141104,NA,0.41450777202072536
186,-8,3,-4,0.5276073619631901,0.5546218487394958,0.39896373056994816
187,11,-3,30,0.6441717791411042,0.5294117647058824,0.5751295336787565
188,-8,-6,-2,0.5276073619631901,0.5168067226890757,0.40932642487046633
189,8,4,10,0.6257668711656442,0.5588235294117647,0.47150259067357514
190,-42,-37,-33,0.31901840490797545,0.3865546218487395,0.24870466321243523
191,7,-22,22,0.6196319018404908,0.4495798319327731,0.533678756476684
192,25,27,39,0.7300613496932515,0.6554621848739496,0.6217616580310881
193,6,11,7,0.6134969325153374,0.5882352941176471,0.45595854922279794
194,1,5,5,0.5828220858895705,0.5630252100840336,0.44559585492227977
195,-4,-3,-6,0.5521472392638037,0.5294117647058824,0.38860103626943004
196,-9,-11,-11,0.5214723926380368,0.4957983193277311,0.3626943005181347
197,-13,1,-11,0.49693251533742333,0.5462184873949579,0.3626943005181347
198,-9,-4,-9,0.5214723926380368,0.5252100840336135,0.37305699481865284
199,13,12,19,0.656441717791411,0.592436974789916,0.5181347150259067
200,-4,1,-3,0.5521472392638037,0.5462184873949579,0.40414507772020725
201,-2,NA,-1,0.5644171779141104,NA,0.41450777202072536
202,8,7,18,0.6257668711656442,0.5714285714285714,0.5129533678756477
203,11,25,18,0.6441717791411042,0.6470588235294118,0.5129533678756477
204,6,12,5,0.6134969325153374,0.592436974789916,0.44559585492227977
205,-14,-11,-12,0.49079754601226994,0.4957983193277311,0.35751295336787564
206,6,19,10,0.6134969325153374,0.6218487394957983,0.47150259067357514
207,-9,-6,-8,0.5214723926380368,0.5168067226890757,0.37823834196891193
208,-8,-6,-5,0.5276073619631901,0.5168067226890757,0.39378238341968913
210,4,7,5,0.6012269938650306,0.5714285714285714,0.44559585492227977
211,-14,23,-22,0.49079754601226994,0.6386554621848739,0.30569948186528495
212,-6,-3,-4,0.5398773006134969,0.5294117647058824,0.39896373056994816
213,-8,-9,-7,0.5276073619631901,0.5042016806722689,0.38341968911917096
214,1,-7,1,0.5828220858895705,0.5126050420168067,0.42487046632124353
215,-2,11,-3,0.5644171779141104,0.5882352941176471,0.40414507772020725
216,6,-9,16,0.6134969325153374,0.5042016806722689,0.5025906735751295
217,4,-3,10,0.6012269938650306,0.5294117647058824,0.47150259067357514
218,-6,-14,-5,0.5398773006134969,0.4831932773109244,0.39378238341968913
219,17,12,17,0.6809815950920245,0.592436974789916,0.5077720207253886
220,-2,-1,-2,0.5644171779141104,0.5378151260504201,0.40932642487046633
221,-2,-2,-3,0.5644171779141104,0.5336134453781513,0.40414507772020725
222,4,9,11,0.6012269938650306,0.5798319327731093,0.47668393782383417
223,17,47,28,0.6809815950920245,0.7394957983193278,0.56476683937823835
224,-11,-6,-12,0.50920245398773,0.5168067226890757,0.35751295336787564
225,17,18,21,0.6809815950920245,0.6176470588235294,0.5284974093264249
226,-8,7,-6,0.5276073619631901,0.5714285714285714,0.38860103626943004
227,5,-12,7,0.6073619631901841,0.49159663865546216,0.45595854922279794
228,11,11,10,0.6441717791411042,0.5882352941176471,0.47150259067357514
229,15,-20,33,0.6687116564417178,0.4579831932773109,0.5906735751295337
230,5,4,9,0.6073619631901841,0.5588235294117647,0.46632124352331605
231,-6,-3,-3,0.5398773006134969,0.5294117647058824,0.40414507772020725
233,4,-2,5,0.6012269938650306,0.5336134453781513,0.44559585492227977
234,1,3,3,0.5828220858895705,0.5546218487394958,0.43523316062176165
235,3,0,3,0.5950920245398773,0.542016806722689,0.43523316062176165
236,5,3,3,0.6073619631901841,0.5546218487394958,0.43523316062176165
237,2,4,2,0.588957055214724,0.5588235294117647,0.43005181347150256
238,-7,-7,-5,0.5337423312883436,0.5126050420168067,0.39378238341968913
239,4,-11,11,0.6012269938650306,0.4957983193277311,0.47668393782383417
240,-11,-8,-9,0.50920245398773,0.5084033613445378,0.37305699481865284
241,-6,-3,-3,0.5398773006134969,0.5294117647058824,0.40414507772020725
242,4,1,4,0.6012269938650306,0.5462184873949579,0.44041450777202074
243,-9,-14,-9,0.5214723926380368,0.4831932773109244,0.37305699481865284
244,4,-4,3,0.6012269938650306,0.5252100840336135,0.43523316062176165
245,-6,-5,-8,0.5398773006134969,0.5210084033613446,0.37823834196891193
246,4,14,4,0.6012269938650306,0.6008403361344538,0.44041450777202074
247,-14,-28,-11,0.49079754601226994,0.42436974789915966,0.3626943005181347
248,-10,-13,-7,0.5153374233128835,0.48739495798319327,0.38341968911917096
249,9,13,7,0.6319018404907976,0.5966386554621849,0.45595854922279794
250,-5,-8,-4,0.5460122699386503,0.5084033613445378,0.39896373056994816
251,-11,-17,-11,0.50920245398773,0.47058823529411764,0.3626943005181347
252,-11,-1,-6,0.50920245398773,0.5378151260504201,0.38860103626943004
253,-14,-1,-14,0.49079754601226994,0.5378151260504201,0.3471502590673575
254,-16,-26,-15,0.4785276073619632,0.4327731092436975,0.34196891191709844
255,19,11,20,0.6932515337423313,0.5882352941176471,0.5233160621761658
256,-10,6,-13,0.5153374233128835,0.5672268907563025,0.35233160621761656
257,-7,-9,-6,0.5337423312883436,0.5042016806722689,0.38860103626943004
258,-15,-5,-18,0.48466257668711654,0.5210084033613446,0.32642487046632124
259,13,2,25,0.656441717791411,0.5504201680672269,0.5492227979274611
260,1,3,4,0.5828220858895705,0.5546218487394958,0.44041450777202074
261,9,-5,15,0.6319018404907976,0.5210084033613446,0.49740932642487046
262,-4,-4,-6,0.5521472392638037,0.5252100840336135,0.38860103626943004
263,-22,-11,-18,0.44171779141104295,0.4957983193277311,0.32642487046632124
264,-26,4,-15,0.4171779141104294,0.5588235294117647,0.34196891191709844
265,-7,-15,-7,0.5337423312883436,0.4789915966386555,0.38341968911917096
266,5,13,13,0.6073619631901841,0.5966386554621849,0.48704663212435234
267,-8,-18,-13,0.5276073619631901,0.46638655462184875,0.35233160621761656
268,-33,-26,-38,0.37423312883435583,0.4327731092436975,0.22279792746113988
269,-9,-4,-6,0.5214723926380368,0.5252100840336135,0.38860103626943004
270,9,-7,5,0.6319018404907976,0.5126050420168067,0.44559585492227977
271,-7,4,-3,0.5337423312883436,0.5588235294117647,0.40414507772020725
272,6,15,14,0.6134969325153374,0.6050420168067226,0.49222797927461137
273,8,-10,16,0.6257668711656442,0.5,0.5025906735751295
274,10,6,11,0.6380368098159509,0.5672268907563025,0.47668393782383417
275,-9,-10,-11,0.5214723926380368,0.5,0.3626943005181347
276,3,-1,3,0.5950920245398773,0.5378151260504201,0.43523316062176165
277,-28,-24,-28,0.4049079754601227,0.4411764705882353,0.27461139896373055
278,12,-4,18,0.6503067484662577,0.5252100840336135,0.5129533678756477
279,-10,-27,-9,0.5153374233128835,0.42857142857142855,0.37305699481865284
280,2,-4,2,0.588957055214724,0.5252100840336135,0.43005181347150256
281,7,7,11,0.6196319018404908,0.5714285714285714,0.47668393782383417
282,-11,-24,-9,0.50920245398773,0.4411764705882353,0.37305699481865284
283,-9,-8,-8,0.5214723926380368,0.5084033613445378,0.37823834196891193
284,-16,-15,-11,0.4785276073619632,0.4789915966386555,0.3626943005181347
285,4,-19,11,0.6012269938650306,0.46218487394957986,0.47668393782383417
286,-5,-10,-4,0.5460122699386503,0.5,0.39896373056994816
287,7,-27,8,0.6196319018404908,0.42857142857142855,0.46113989637305697
288,7,6,11,0.6196319018404908,0.5672268907563025,0.47668393782383417
289,16,11,20,0.6748466257668712,0.5882352941176471,0.5233160621761658
290,2,0,5,0.588957055214724,0.542016806722689,0.44559585492227977
291,2,1,8,0.588957055214724,0.5462184873949579,0.46113989637305697
292,2,1,7,0.588957055214724,0.5462184873949579,0.45595854922279794
293,2,-2,3,0.588957055214724,0.5336134453781513,0.43523316062176165
294,4,-8,7,0.6012269938650306,0.5084033613445378,0.45595854922279794
295,11,25,9,0.6441717791411042,0.6470588235294118,0.46632124352331605
296,-14,-21,-16,0.49079754601226994,0.453781512605042,0.33678756476683935
297,-14,-26,-10,0.49079754601226994,0.4327731092436975,0.36787564766839376
298,22,24,38,0.7116564417177914,0.6428571428571429,0.616580310880829
299,3,-11,4,0.5950920245398773,0.4957983193277311,0.44041450777202074
300,2,2,5,0.588957055214724,0.5504201680672269,0.44559585492227977
301,-6,-3,-6,0.5398773006134969,0.5294117647058824,0.38860103626943004
302,-10,-19,-7,0.5153374233128835,0.46218487394957986,0.38341968911917096
303,8,21,5,0.6257668711656442,0.6302521008403361,0.44559585492227977
304,10,-2,14,0.6380368098159509,0.5336134453781513,0.49222797927461137
305,11,27,13,0.6441717791411042,0.6554621848739496,0.48704663212435234
306,9,22,6,0.6319018404907976,0.634453781512605,0.45077720207253885
307,12,16,18,0.6503067484662577,0.6092436974789915,0.5129533678756477
308,-5,-7,-4,0.5460122699386503,0.5126050420168067,0.39896373056994816
309,-3,0,-6,0.558282208588957,0.542016806722689,0.38860103626943004
310,-7,-5,-3,0.5337423312883436,0.5210084033613446,0.40414507772020725
311,33,29,44,0.7791411042944786,0.6638655462184874,0.6476683937823834
312,-5,-5,-5,0.5460122699386503,0.5210084033613446,0.39378238341968913
313,-7,-4,-4,0.5337423312883436,0.5252100840336135,0.39896373056994816
314,-8,-3,-7,0.5276073619631901,0.5294117647058824,0.38341968911917096
315,-12,-6,-9,0.5030674846625767,0.5168067226890757,0.37305699481865284
316,-12,-4,-14,0.5030674846625767,0.5252100840336135,0.3471502590673575
317,3,15,4,0.5950920245398773,0.6050420168067226,0.44041450777202074
318,5,7,5,0.6073619631901841,0.5714285714285714,0.44559585492227977
319,4,0,7,0.6012269938650306,0.542016806722689,0.45595854922279794
320,-17,6,-13,0.4723926380368098,0.5672268907563025,0.35233160621761656
321,31,-20,54,0.7668711656441718,0.4579831932773109,0.6994818652849741
322,6,10,7,0.6134969325153374,0.5840336134453782,0.45595854922279794
323,-50,-69,-47,0.26993865030674846,0.25210084033613445,0.17616580310880828
324,6,3,6,0.6134969325153374,0.5546218487394958,0.45077720207253885
325,-6,-2,-4,0.5398773006134969,0.5336134453781513,0.39896373056994816
326,8,25,16,0.6257668711656442,0.6470588235294118,0.5025906735751295
327,3,-1,5,0.5950920245398773,0.5378151260504201,0.44559585492227977
328,-20,-14,-17,0.4539877300613497,0.4831932773109244,0.3316062176165803
329,8,2,6,0.6257668711656442,0.5504201680672269,0.45077720207253885
330,1,7,2,0.5828220858895705,0.5714285714285714,0.43005181347150256
331,-3,-1,-4,0.558282208588957,0.5378151260504201,0.39896373056994816
332,1,1,1,0.5828220858895705,0.5462184873949579,0.42487046632124353
333,37,29,34,0.803680981595092,0.6638655462184874,0.5958549222797928
334,8,17,11,0.6257668711656442,0.6134453781512605,0.47668393782383417
335,4,-11,10,0.6012269938650306,0.4957983193277311,0.47150259067357514
336,-6,-4,-6,0.5398773006134969,0.5252100840336135,0.38860103626943004
337,2,1,1,0.588957055214724,0.5462184873949579,0.42487046632124353
338,4,7,5,0.6012269938650306,0.5714285714285714,0.44559585492227977
339,-26,3,-25,0.4171779141104294,0.5546218487394958,0.29015544041450775
340,-6,-15,-5,0.5398773006134969,0.4789915966386555,0.39378238341968913
341,-5,-8,-8,0.5460122699386503,0.5084033613445378,0.37823834196891193
342,5,15,11,0.6073619631901841,0.6050420168067226,0.47668393782383417
343,-6,-1,-5,0.5398773006134969,0.5378151260504201,0.39378238341968913
344,13,-26,21,0.656441717791411,0.4327731092436975,0.5284974093264249
345,-13,3,-7,0.49693251533742333,0.5546218487394958,0.38341968911917096
346,-27,-31,-15,0.4110429447852761,0.4117647058823529,0.34196891191709844
347,-12,-7,-7,0.5030674846625767,0.5126050420168067,0.38341968911917096
348,4,-2,3,0.6012269938650306,0.5336134453781513,0.43523316062176165
349,-3,12,-2,0.558282208588957,0.592436974789916,0.40932642487046633
350,-17,-7,-18,0.4723926380368098,0.5126050420168067,0.32642487046632124
351,8,-9,13,0.6257668711656442,0.5042016806722689,0.48704663212435234
352,-4,-6,-4,0.5521472392638037,0.5168067226890757,0.39896373056994816
353,-11,-6,-9,0.50920245398773,0.5168067226890757,0.37305699481865284
354,12,-24,27,0.6503067484662577,0.4411764705882353,0.5595854922279793
355,-5,-8,-6,0.5460122699386503,0.5084033613445378,0.38860103626943004
356,-12,-24,-15,0.5030674846625767,0.4411764705882353,0.34196891191709844
357,8,18,24,0.6257668711656442,0.6176470588235294,0.5440414507772021
358,-21,2,-6,0.44785276073619634,0.5504201680672269,0.38860103626943004
359,-3,-3,-3,0.558282208588957,0.5294117647058824,0.40414507772020725
360,-5,-4,-4,0.5460122699386503,0.5252100840336135,0.39896373056994816
361,1,-18,5,0.5828220858895705,0.46638655462184875,0.44559585492227977
362,-13,-15,-11,0.49693251533742333,0.4789915966386555,0.3626943005181347
363,14,-7,14,0.6625766871165644,0.5126050420168067,0.49222797927461137
364,24,36,52,0.7239263803680982,0.6932773109243697,0.689119170984456
365,15,23,29,0.6687116564417178,0.6386554621848739,0.5699481865284974
366,-40,-16,-37,0.3312883435582822,0.47478991596638653,0.22797927461139897
367,-7,-5,-7,0.5337423312883436,0.5210084033613446,0.38341968911917096
368,-8,-8,-6,0.5276073619631901,0.5084033613445378,0.38860103626943004
369,7,5,9,0.6196319018404908,0.5630252100840336,0.46632124352331605
370,8,6,7,0.6257668711656442,0.5672268907563025,0.45595854922279794
371,3,-5,7,0.5950920245398773,0.5210084033613446,0.45595854922279794
372,10,9,19,0.6380368098159509,0.5798319327731093,0.5181347150259067
373,-10,-4,-9,0.5153374233128835,0.5252100840336135,0.37305699481865284
374,21,3,40,0.7055214723926381,0.5546218487394958,0.6269430051813472
375,12,-42,25,0.6503067484662577,0.36554621848739494,0.5492227979274611
376,-6,4,-4,0.5398773006134969,0.5588235294117647,0.39896373056994816
377,4,-2,4,0.6012269938650306,0.5336134453781513,0.44041450777202074
378,-2,0,-5,0.5644171779141104,0.542016806722689,0.39378238341968913
379,26,7,35,0.7361963190184049,0.5714285714285714,0.6010362694300518
380,-16,-11,-15,0.4785276073619632,0.4957983193277311,0.34196891191709844
381,-11,-3,-13,0.50920245398773,0.5294117647058824,0.35233160621761656
382,6,12,7,0.6134969325153374,0.592436974789916,0.45595854922279794
383,2,3,4,0.588957055214724,0.5546218487394958,0.44041450777202074
384,-3,-7,-3,0.558282208588957,0.5126050420168067,0.40414507772020725
385,-10,2,-12,0.5153374233128835,0.5504201680672269,0.35751295336787564
386,-14,18,-16,0.49079754601226994,0.6176470588235294,0.33678756476683935
